Feature,Importance
cat__Circuit_ID_DYKER,0.0
cat__Circuit_ID_DONBOS1,0.0
cat__Circuit_ID_DAVNPT1,0.0
cat__Circuit_ID_DAKE HILL-W SALAMANCA #816,0.0
cat__Circuit_ID_GLENS FALLS - MOHICAN #11,0.0
cat__Circuit_ID_GH NWK,0.0
cat__Circuit_ID_GEL,0.0
cat__Circuit_ID_Furnace Dock - 2,0.0
cat__Circuit_ID_Furnace Dock - 1,0.0
cat__Circuit_ID_Fleetwood - 1,0.0
cat__Circuit_ID_FURNDK2,0.0
cat__Circuit_ID_FURNDK1,0.0
cat__Circuit_ID_FU NWK,0.0
cat__Circuit_ID_FOXISL2,0.0
cat__Connection_Date_2015-08-07 00:00:00,0.0
cat__Circuit_ID_FLTWOD1,0.0
cat__Connection_Date_2015-08-06 00:00:00,0.0
cat__Connection_Date_2015-08-04 00:00:00,0.0
cat__Circuit_ID_Elmsford - 2,0.0
cat__Circuit_ID_Elmsford - 1,0.0
cat__Circuit_ID_HEATHC2,0.0
cat__Circuit_ID_HEATHC1,0.0
cat__Circuit_ID_HASTNG1,0.0
cat__Circuit_ID_HARBOR2,0.0
cat__Connection_Date_2015-08-03 00:00:00,0.0
cat__Circuit_ID_HAMLTN2,0.0
cat__Circuit_ID_HA NWK,0.0
cat__Circuit_ID_Greenville - 1,0.0
cat__Circuit_ID_Grasslands-Knollwood - 1,0.0
cat__Circuit_ID_Gardenville to Buffalo River Switch 145 - Solar Ci,0.0
cat__Connection_Date_2015-08-01 00:00:00,0.0
cat__Circuit_ID_GREENPT,0.0
cat__Connection_Date_2015-07-31 00:00:00,0.0
cat__Circuit_ID_GRASSL1,0.0
cat__Circuit_ID_GR NWK,0.0
cat__Circuit_ID_GLENS FALLS - MOHICAN #12,0.0
cat__Circuit_ID_L10,0.0
cat__Circuit_ID_L1,0.0
cat__Circuit_ID_King Street - 2,0.0
cat__Circuit_ID_King Street - 1,0.0
cat__Circuit_ID_KITCHA2,0.0
cat__Circuit_ID_KITCHA1,0.0
cat__Circuit_ID_KINGST2,0.0
cat__Circuit_ID_KINGST1,0.0
cat__Circuit_ID_KB NWK,0.0
cat__Circuit_ID_INDIAN LAKE - NORTH CREEK #1,0.0
cat__Circuit_ID_Heathcote - 1,0.0
cat__Circuit_ID_Hastings - 1,0.0
cat__Circuit_ID_Harbor Island - 1,0.0
cat__Circuit_ID_Hamilton - 2,0.0
cat__Circuit_ID_HU NWK,0.0
cat__Circuit_ID_HN NWK,0.0
cat__Connection_Date_2006-10-30 00:00:00,0.0
cat__Connection_Date_2006-10-27 00:00:00,0.0
cat__Connection_Date_2006-10-26 00:00:00,0.0
cat__Connection_Date_2006-10-23 00:00:00,0.0
cat__Connection_Date_2006-10-21 00:00:00,0.0
cat__Connection_Date_2006-10-19 00:00:00,0.0
cat__Connection_Date_2006-10-18 00:00:00,0.0
cat__Connection_Date_2006-10-17 00:00:00,0.0
cat__Connection_Date_2006-10-16 00:00:00,0.0
cat__Connection_Date_2006-10-13 00:00:00,0.0
cat__Connection_Date_2006-10-12 00:00:00,0.0
cat__Connection_Date_2006-10-11 00:00:00,0.0
cat__Connection_Date_2006-10-10 00:00:00,0.0
cat__Connection_Date_2006-10-05 00:00:00,0.0
cat__Connection_Date_2006-09-29 00:00:00,0.0
cat__Connection_Date_2006-09-25 00:00:00,0.0
cat__Circuit_ID_LEL2,0.0
cat__Circuit_ID_LEL1,0.0
cat__Circuit_ID_L9,0.0
cat__Circuit_ID_L7,0.0
cat__Circuit_ID_L6,0.0
cat__Circuit_ID_L4,0.0
cat__Circuit_ID_L3,0.0
cat__Circuit_ID_L27,0.0
cat__Connection_Date_2015-07-29 00:00:00,0.0
cat__Circuit_ID_L25,0.0
cat__Circuit_ID_L22,0.0
cat__Circuit_ID_L20,0.0
cat__Circuit_ID_L18,0.0
cat__Circuit_ID_L17,0.0
cat__Circuit_ID_L13,0.0
cat__Circuit_ID_L11,0.0
cat__Circuit_ID_Long Hill Road - 1,0.0
cat__Circuit_ID_Long Hill Road -,0.0
cat__Circuit_ID_Lake Street - 1,0.0
cat__Circuit_ID_Laconia West - 2,0.0
cat__Connection_Date_2015-07-28 00:00:00,0.0
cat__Circuit_ID_Laconia East - 2,0.0
cat__Circuit_ID_Laconia East - 1,0.0
cat__Circuit_ID_LWL2,0.0
cat__Circuit_ID_LWL1,0.0
cat__Circuit_ID_LUDLOW2,0.0
cat__Circuit_ID_LUDLOW1,0.0
cat__Circuit_ID_LS NWK,0.0
cat__Circuit_ID_LNGHLL2,0.0
cat__Circuit_ID_LNGHLL1,0.0
cat__Circuit_ID_LITTLE RIVER #26,0.0
cat__Circuit_ID_LH NWK,0.0
cat__Circuit_ID_MTKISC2,0.0
cat__Circuit_ID_MTHOPE2,0.0
cat__Circuit_ID_MS NWK,0.0
cat__Circuit_ID_MK NWK,0.0
cat__Circuit_ID_MILTPT2,0.0
cat__Circuit_ID_MILTPT1,0.0
cat__Circuit_ID_MILLRD1,0.0
cat__Circuit_ID_MCINTYRE-HAMMOND #24,0.0
cat__Circuit_ID_MARYKL1,0.0
cat__Circuit_ID_MANVIL2,0.0
cat__Connection_Date_2021-07-13 00:00:00,0.0
cat__Circuit_ID_MACQUE2,0.0
cat__Circuit_ID_MACQUE1,0.0
cat__Circuit_ID_Ludlow - 2,0.0
cat__Circuit_ID_Ludlow - 1,0.0
cat__Circuit_ID_Long Hill Road - 2,0.0
cat__Circuit_ID_N LAKEVILLE-RIDGE #218,0.0
cat__Circuit_ID_N AKRON-ATTICA #225,0.0
cat__Circuit_ID_Mount Vernon - 2,0.0
cat__Circuit_ID_Mount Vernon - 1,0.0
cat__Circuit_ID_Milton Point - 1,0.0
cat__Circuit_ID_Midwood Loop,0.0
cat__Circuit_ID_Menands to Reynolds Road 2 - GE Healthcare Tap,0.0
cat__Circuit_ID_McKownville to CESTM 2,0.0
cat__Connection_Date_2021-07-10 00:00:00,0.0
cat__Circuit_ID_Maryknoll - 1,0.0
cat__Circuit_ID_Maplewood to Reynolds Road 31 - GE Healthcare Tap,0.0
cat__Circuit_ID_Manville - 2,0.0
cat__Circuit_ID_Macquesten - 2,0.0
cat__Circuit_ID_Macquesten - 1,0.0
cat__Circuit_ID_MTVERN3,0.0
cat__Circuit_ID_MTVERN1,0.0
cat__Circuit_ID_Ossining - 2,0.0
cat__Circuit_ID_Ossining - 1,0.0
cat__Circuit_ID_OSWEGO-VARICK #207,0.0
cat__Circuit_ID_OSSING2,0.0
cat__Circuit_ID_OS NWK,0.0
cat__Connection_Date_2021-07-07 00:00:00,0.0
cat__Circuit_ID_New Scotland to Feura Bush 9 - Owens Corning Tap,0.0
cat__Circuit_ID_New Castle - 1,0.0
cat__Circuit_ID_Neill - 2,0.0
cat__Circuit_ID_NYSL-1-46,0.0
cat__Connection_Date_2021-07-06 00:00:00,0.0
cat__Circuit_ID_NY28-20-48,0.0
cat__Circuit_ID_NORTH TROY - TIBBITS #7,0.0
cat__Circuit_ID_NEWROC,0.0
cat__Circuit_ID_NEWCAS1,0.0
cat__Circuit_ID_NC NWK,0.0
cat__Circuit_ID_Pines Bridge - 1,0.0
cat__Circuit_ID_Packard to Gardenville 182 - Xylem Heat Transfer T,0.0
cat__Circuit_ID_PREMPT2,0.0
cat__Circuit_ID_PREMPT1,0.0
cat__Circuit_ID_PREMPT,0.0
cat__Circuit_ID_PORTCH2,0.0
cat__Circuit_ID_PORTCH1,0.0
cat__Circuit_ID_POCANT2,0.0
cat__Circuit_ID_POCANT1,0.0
cat__Circuit_ID_PLEASN2,0.0
cat__Connection_Date_2021-07-03 00:00:00,0.0
cat__Circuit_ID_PK NWK,0.0
cat__Circuit_ID_PINEBR2,0.0
cat__Circuit_ID_PINEBR1,0.0
cat__Circuit_ID_PHILLIPS RD-MEDINA #301,0.0
cat__Circuit_ID_PEEKSL1,0.0
cat__Circuit_ID_Ridge Street - 2,0.0
cat__Circuit_ID_RYE3,0.0
cat__Circuit_ID_RYE2,0.0
cat__Circuit_ID_RIVERSIDE - ALBANY MEDICAL CENTER #36,0.0
cat__Circuit_ID_RIDGST1,0.0
cat__Circuit_ID_REDHOOK,0.0
cat__Circuit_ID_RDGST3,0.0
cat__Circuit_ID_RDGST2,0.0
cat__Circuit_ID_RC NWK,0.0
cat__Circuit_ID_RANDALL - BALLSTON #9,0.0
cat__Connection_Date_2021-08-05 00:00:00,0.0
cat__Circuit_ID_Premium Point - 1,0.0
cat__Circuit_ID_Pocantico - 2,0.0
cat__Circuit_ID_Pocantico - 1,0.0
cat__Circuit_ID_Pleasantville - 1,0.0
cat__Circuit_ID_Pines Bridge - 2,0.0
cat__Circuit_ID_SD2713,0.0
cat__Connection_Date_2021-08-03 00:00:00,0.0
cat__Circuit_ID_SD2711,0.0
cat__Circuit_ID_SD2710,0.0
cat__Circuit_ID_SD2709,0.0
cat__Circuit_ID_SD2707,0.0
cat__Circuit_ID_SD2705,0.0
cat__Circuit_ID_SD2704,0.0
cat__Circuit_ID_SD2703,0.0
cat__Circuit_ID_SD2702,0.0
cat__Circuit_ID_SD2701,0.0
cat__Connection_Date_2021-08-01 00:00:00,0.0
cat__Circuit_ID_SD11,0.0
cat__Connection_Date_2021-07-31 00:00:00,0.0
cat__Circuit_ID_SARGPL1,0.0
cat__Circuit_ID_Ridge Street - 3,0.0
cat__Connection_Date_2021-07-30 00:00:00,0.0
cat__Circuit_ID_SD2733,0.0
cat__Circuit_ID_SD2732,0.0
cat__Circuit_ID_SD2731,0.0
cat__Circuit_ID_SD2730,0.0
cat__Circuit_ID_SD2729,0.0
cat__Circuit_ID_SD2728,0.0
cat__Circuit_ID_SD2727,0.0
cat__Connection_Date_2021-07-24 00:00:00,0.0
cat__Circuit_ID_SD2721,0.0
cat__Connection_Date_2021-07-22 00:00:00,0.0
cat__Circuit_ID_SD2719,0.0
cat__Circuit_ID_SD2718,0.0
cat__Circuit_ID_SD2716,0.0
cat__Connection_Date_2021-07-19 00:00:00,0.0
cat__Circuit_ID_SD2714,0.0
cat__Circuit_ID_SD3134,0.0
cat__Circuit_ID_SD3133,0.0
cat__Circuit_ID_SD3113,0.0
cat__Circuit_ID_SD3112,0.0
cat__Circuit_ID_SD3111,0.0
cat__Circuit_ID_SD3110,0.0
cat__Circuit_ID_SD3109,0.0
cat__Circuit_ID_SD3108,0.0
cat__Circuit_ID_SD3100,0.0
cat__Connection_Date_2021-07-17 00:00:00,0.0
cat__Circuit_ID_SD28,0.0
cat__Connection_Date_2021-08-23 00:00:00,0.0
cat__Circuit_ID_SD2739,0.0
cat__Circuit_ID_SD2738,0.0
cat__Circuit_ID_SD2737,0.0
cat__Circuit_ID_SD2735,0.0
cat__Circuit_ID_SD3156,0.0
cat__Circuit_ID_SD3155,0.0
cat__Circuit_ID_SD3154,0.0
cat__Circuit_ID_SD3153,0.0
cat__Circuit_ID_SD3152,0.0
cat__Circuit_ID_SD3151,0.0
cat__Circuit_ID_SD3150,0.0
cat__Circuit_ID_SD3149,0.0
cat__Circuit_ID_SD3148,0.0
cat__Circuit_ID_SD3145,0.0
cat__Circuit_ID_SD3143,0.0
cat__Circuit_ID_SD3141,0.0
cat__Connection_Date_2021-08-21 00:00:00,0.0
cat__Circuit_ID_SD3137,0.0
cat__Circuit_ID_SD3136,0.0
cat__Circuit_ID_SD3135,0.0
cat__Connection_Date_2006-09-22 00:00:00,0.0
cat__Connection_Date_2006-09-21 00:00:00,0.0
cat__Connection_Date_2006-09-20 00:00:00,0.0
cat__Connection_Date_2006-09-19 00:00:00,0.0
cat__Connection_Date_2006-09-18 00:00:00,0.0
cat__Connection_Date_2006-09-11 00:00:00,0.0
cat__Connection_Date_2006-09-06 00:00:00,0.0
cat__Connection_Date_2006-08-25 00:00:00,0.0
cat__Connection_Date_2006-08-22 00:00:00,0.0
cat__Connection_Date_2006-08-19 00:00:00,0.0
cat__Connection_Date_2006-08-18 00:00:00,0.0
cat__Connection_Date_2006-08-17 00:00:00,0.0
cat__Connection_Date_2021-08-19 00:00:00,0.0
cat__Connection_Date_2006-08-14 00:00:00,0.0
cat__Connection_Date_2006-08-12 00:00:00,0.0
cat__Connection_Date_2006-08-11 00:00:00,0.0
cat__Circuit_ID_SPROUT2,0.0
cat__Circuit_ID_SPROUT1,0.0
cat__Circuit_ID_SPROUT,0.0
cat__Circuit_ID_SOUTH PHILADELPHIA-INDIAN RIVER #25,0.0
cat__Circuit_ID_SOSIDE2,0.0
cat__Circuit_ID_SLEEPY2,0.0
cat__Circuit_ID_SINSIN2,0.0
cat__Circuit_ID_SINSIN1,0.0
cat__Circuit_ID_SINSIN,0.0
cat__Circuit_ID_SHRUB2,0.0
cat__Circuit_ID_SD41,0.0
cat__Circuit_ID_SD40,0.0
cat__Circuit_ID_SD38,0.0
cat__Circuit_ID_SD37,0.0
cat__Circuit_ID_SD3163,0.0
cat__Circuit_ID_SD3158,0.0
cat__Circuit_ID_TARYTN2,0.0
cat__Circuit_ID_TARYTN1,0.0
cat__Circuit_ID_Sunnyside - 2,0.0
cat__Circuit_ID_Sunnyside - 1,0.0
cat__Circuit_ID_Sprout Brook - 2,0.0
cat__Circuit_ID_Sprout Brook - 1,0.0
cat__Circuit_ID_South Oswego to Geres Lock 9,0.0
cat__Circuit_ID_Sleepy Hollow - 2,0.0
cat__Circuit_ID_Sing Sing - 2,0.0
cat__Circuit_ID_Sing Sing - 1,0.0
cat__Circuit_ID_Shrub Oak - 2,0.0
cat__Circuit_ID_Shrub Oak - 1,0.0
cat__Connection_Date_2021-08-17 00:00:00,0.0
cat__Circuit_ID_SUNSID1,0.0
cat__Circuit_ID_ST_PETERS,0.0
cat__Circuit_ID_SS NWK,0.0
cat__Circuit_ID_WA NWK,0.0
cat__Circuit_ID_Van Nest - 2,0.0
cat__Circuit_ID_Van Nest - 1,0.0
cat__Circuit_ID_VANNEST,0.0
cat__Circuit_ID_VALLEY-INGHAMS #27,0.0
cat__Circuit_ID_Tuckahoe - 2,0.0
cat__Circuit_ID_Tuckahoe - 1,0.0
cat__Circuit_ID_Tilden Loop,0.0
cat__Circuit_ID_Teatown - 2,0.0
cat__Circuit_ID_Teatown - 1,0.0
cat__Circuit_ID_TUCKHO1,0.0
cat__Circuit_ID_TR NWK,0.0
cat__Connection_Date_2021-08-14 00:00:00,0.0
cat__Circuit_ID_TERACE2,0.0
cat__Circuit_ID_TEATN2,0.0
cat__Circuit_ID_TEATN1,0.0
cat__Circuit_ID_Whippoorwill - 1,0.0
cat__Circuit_ID_Warburton - 1,0.0
cat__Circuit_ID_W_FARMS,0.0
cat__Circuit_ID_WOODARD #26,0.0
cat__Circuit_ID_WOODARD #24,0.0
cat__Circuit_ID_WNDMIL2,0.0
cat__Circuit_ID_WNDMIL1,0.0
cat__Circuit_ID_WN,0.0
cat__Circuit_ID_WINGFT2,0.0
cat__Circuit_ID_WINGFT1,0.0
cat__Circuit_ID_WHITE3,0.0
cat__Circuit_ID_WHITE2,0.0
cat__Circuit_ID_WHITE1,0.0
cat__Circuit_ID_WHIPP,0.0
cat__Circuit_ID_WASHST2,0.0
cat__Circuit_ID_WAL1,0.0
cat__Developer_3M NY Enterprises Inc.,0.0
cat__Developer_2K Solar Inc,0.0
"cat__Developer_212 Solar Development, LLC",0.0
cat__Developer_1st Light Energy Inc.,0.0
cat__Developer_1ST LE,0.0
cat__Developer_123 Home Improvement,0.0
cat__Circuit_ID_Yonkers - 3,0.0
cat__Connection_Date_2021-08-12 00:00:00,0.0
cat__Circuit_ID_YOUNGSTOWN-SANBORN #403,0.0
cat__Circuit_ID_YONKER3,0.0
cat__Circuit_ID_YONKER2,0.0
cat__Circuit_ID_YO NWK,0.0
cat__Circuit_ID_Windmill Farms - 2,0.0
cat__Circuit_ID_Windmill Farms - 1,0.0
cat__Circuit_ID_White Plains - 2,0.0
cat__Circuit_ID_White Plains - 1,0.0
cat__Developer_AEPS Electric LLC,0.0
cat__Connection_Date_2021-08-11 00:00:00,0.0
cat__Connection_Date_2021-08-09 00:00:00,0.0
cat__Developer_AEC Solar Corp,0.0
cat__Connection_Date_2021-08-07 00:00:00,0.0
cat__Connection_Date_2021-08-06 00:00:00,0.0
cat__Developer_ADK Solar,0.0
cat__Developer_ACES-Energy,0.0
cat__Developer_ACES Energy,0.0
cat__Developer_ACE,0.0
cat__Developer_AAR/CO ELECTRIC INC,0.0
cat__Developer_A+ Solar LLC,0.0
cat__Developer_875 Broadway,0.0
"cat__Developer_64 Solar, LLC",0.0
cat__Developer_64 Solar LLC,0.0
cat__Developer_3rd ROC Solar,0.0
cat__Connection_Date_2006-08-09 00:00:00,0.0
cat__Connection_Date_2006-08-02 00:00:00,0.0
cat__Connection_Date_2006-08-01 00:00:00,0.0
cat__Connection_Date_2006-07-31 00:00:00,0.0
cat__Connection_Date_2006-07-28 00:00:00,0.0
cat__Connection_Date_2006-07-27 00:00:00,0.0
cat__Connection_Date_2006-07-26 00:00:00,0.0
cat__Connection_Date_2006-07-22 00:00:00,0.0
cat__Connection_Date_2006-07-21 00:00:00,0.0
cat__Connection_Date_2006-07-20 00:00:00,0.0
cat__Connection_Date_2006-07-19 00:00:00,0.0
cat__Connection_Date_2006-07-17 00:00:00,0.0
cat__Connection_Date_2006-07-14 00:00:00,0.0
cat__Connection_Date_2006-07-13 00:00:00,0.0
cat__Connection_Date_2006-07-11 00:00:00,0.0
cat__Connection_Date_2006-07-10 00:00:00,0.0
cat__Developer_Abest Energy Power,0.0
cat__Developer_Abby Blinn (ETM Solar Works),0.0
cat__Connection_Date_2015-07-17 00:00:00,0.0
"cat__Developer_Aaran Koller (Next Generation Solar, LLC)",0.0
cat__Connection_Date_2015-07-14 00:00:00,0.0
cat__Developer_Aaran Koller (Halco Plumbing & Heating),0.0
cat__Developer_ATC mechanical corp,0.0
cat__Developer_ATC Mechanical corp,0.0
cat__Developer_AT Electrical Contracting Inc,0.0
cat__Developer_ARE New York Inc,0.0
cat__Developer_AMS Construction Corp,0.0
cat__Developer_ALTERIS RENEWABLES INC,0.0
cat__Developer_ALFASOLARWIND,0.0
cat__Developer_ALEPH TOWERS LLC,0.0
cat__Developer_AJW Home Consultants,0.0
"cat__Developer_AES Distributed Energy, Inc.",0.0
"cat__Developer_Adirondack Renewables, LLC",0.0
cat__Developer_Adirondack Battery,0.0
cat__Developer_Adam Rochford (HSI Solar),0.0
cat__Developer_Adam McKane,0.0
cat__Connection_Date_2015-07-13 00:00:00,0.0
cat__Developer_Adam Jacobstein,0.0
cat__Connection_Date_2015-07-12 00:00:00,0.0
cat__Developer_Active Solar Development,0.0
cat__Connection_Date_2015-07-11 00:00:00,0.0
cat__Developer_Accredited Solar,0.0
cat__Developer_Accord Power Inc,0.0
cat__Developer_Accord Power,0.0
cat__Developer_Accelerate Solar,0.0
cat__Developer_Abundant Solar (New York) Inc.,0.0
cat__Developer_Abraar Vakil (Abundant Solar Power (VC1) LLC),0.0
cat__Developer_Able Electrical Services LLC,0.0
cat__Connection_Date_2021-09-04 00:00:00,0.0
cat__Connection_Date_2021-09-02 00:00:00,0.0
cat__Developer_Alan Pilarski (RE Mcnamara Inc),0.0
cat__Developer_Alan Pilarski,0.0
cat__Developer_Akeena Solar,0.0
"cat__Developer_Aimee Flynn (Solar Liberty Energy Systems, Inc.)",0.0
cat__Developer_Aeonsolar LLC,0.0
cat__Developer_Aegis Energy Services,0.0
cat__Connection_Date_2021-09-01 00:00:00,0.0
cat__Connection_Date_2021-08-28 00:00:00,0.0
"cat__Developer_Advanced Energy Design, LLC",0.0
cat__Developer_Advanced Energy Design,0.0
cat__Developer_Advanced Electrical Installation,0.0
cat__Developer_Adrian ` Glidden (Alternative Power Solutions of N,0.0
cat__Developer_Adrian Glidden (Alternative Power Solutions of NY),0.0
cat__Developer_Adirondack Solar,0.0
cat__Developer_Allegany RT,0.0
cat__Developer_All Systems Cogeneration,0.0
cat__Developer_All Island Group,0.0
cat__Developer_All Around the House,0.0
cat__Developer_All Air Specialists Inc.,0.0
cat__Developer_Alicia Perry (ADK Solar),0.0
cat__Developer_Alfa Solar Wind,0.0
cat__Developer_Alexander Mintz (Power Guru LLC),0.0
cat__Developer_Alex Lehman (ETM Solar Works),0.0
cat__Developer_Alex Kot (Kot Electrical Construction),0.0
cat__Developer_Alex Jackson (PlugPV),0.0
"cat__Developer_Alex Jackson (PLUGPV, LLC)",0.0
cat__Developer_Albert J. Wilkinson,0.0
cat__Developer_Albert Hulick (REVOLUTION SOLAR),0.0
cat__Connection_Date_2021-09-25 00:00:00,0.0
cat__Developer_Albany Solar Suresh,0.0
cat__Connection_Date_2006-06-27 00:00:00,0.0
cat__Connection_Date_2006-06-23 00:00:00,0.0
cat__Connection_Date_2006-06-21 00:00:00,0.0
cat__Connection_Date_2006-06-20 00:00:00,0.0
cat__Connection_Date_2006-06-19 00:00:00,0.0
cat__Connection_Date_2021-09-20 00:00:00,0.0
cat__Connection_Date_2006-06-14 00:00:00,0.0
cat__Connection_Date_2006-06-09 00:00:00,0.0
cat__Connection_Date_2006-06-08 00:00:00,0.0
cat__Connection_Date_2006-06-07 00:00:00,0.0
cat__Connection_Date_2006-06-06 00:00:00,0.0
cat__Connection_Date_2006-06-05 00:00:00,0.0
cat__Connection_Date_2006-06-01 00:00:00,0.0
cat__Connection_Date_2006-05-30 00:00:00,0.0
cat__Connection_Date_2021-09-17 00:00:00,0.0
cat__Developer_Allegany Renewable Technologies,0.0
"cat__Developer_Amanda Potter (Adirondack Battery & Solar, LLC)",0.0
"cat__Developer_Amanda Potter (ADIRONDACK BATTERY & SOLAR, LLC)",0.0
cat__Developer_Amanda Postma (Renovus Solar),0.0
cat__Developer_Alternative Power Systems,0.0
cat__Developer_Alternative Energy Associates,0.0
"cat__Developer_Alternative Carbon Energy Systems, Inc.",0.0
cat__Developer_Alternative Carbon Energy Systems,0.0
"cat__Developer_Alternate Power Solutions of NY, LLC",0.0
"cat__Developer_Alteris Renewables, Kevin Rose",0.0
cat__Connection_Date_2021-09-16 00:00:00,0.0
cat__Developer_Allura Solar,0.0
"cat__Developer_Allison Pepe (Kasselman Solar, LLC)",0.0
cat__Developer_Allison Pepe (Kasselman Solar),0.0
cat__Developer_Alliance Cooperative Energy LLC,0.0
cat__Connection_Date_2006-07-07 00:00:00,0.0
cat__Connection_Date_2006-06-30 00:00:00,0.0
cat__Developer_Anderson Electric Inc,0.0
cat__Developer_Analemma Solar Corp.,0.0
cat__Developer_Amp Solar US Holdings Inc.,0.0
cat__Developer_American Solar & Alternative Power LLC,0.0
cat__Developer_American Renewable Energy,0.0
cat__Developer_American Energy Care / Solar Universe,0.0
cat__Developer_American Energy Care / AEC Solar,0.0
cat__Connection_Date_2021-09-15 00:00:00,0.0
cat__Developer_American DG Energy,0.0
cat__Developer_Amergy Solar Inc.,0.0
cat__Developer_Amergy Solar Inc,0.0
cat__Connection_Date_2021-09-13 00:00:00,0.0
"cat__Developer_Ameresco, Inc.",0.0
cat__Developer_Amberjack Solar,0.0
cat__Developer_Amber Lundberg (Amber Lundberg),0.0
"cat__Developer_Amanda Tallman (TAG Mechanical Systems, Inc.)",0.0
cat__Developer_Angela  Capps,0.0
cat__Developer_Aneeq Sindhr (Intelligent Green Solutions LLC),0.0
cat__Developer_Andy Rindfleisch,0.0
cat__Developer_Andy Isrealson (Convergent Energy Solutions New Yo,0.0
cat__Developer_Andrew Young,0.0
cat__Developer_Andrew Heiligman (Renewable Rochester),0.0
cat__Developer_Andrew Guntlow (New England Solar & Green Solution,0.0
cat__Developer_Andrew Esguerra (Tesla),0.0
cat__Developer_Andrew Esguerra (Tesla Energy),0.0
cat__Developer_Andrew Esguerra (SolarCity DBA Tesla Energy),0.0
cat__Developer_Andrew Esguerra (Solar City),0.0
cat__Developer_Andrew Esguerra (Solar City DBA Tesla),0.0
cat__Developer_Andrew Esguerra (Solar City DBA Tesla Energy),0.0
cat__Developer_Andrew Callahan (American Solar Partners),0.0
cat__Developer_Andrew Biederman (RER Energy Group LLC),0.0
cat__Developer_Andrea Stevens (Empire Solar Store),0.0
cat__Developer_Arosa Solar,0.0
cat__Developer_Aries Power,0.0
cat__Developer_Argos Solar LLC,0.0
cat__Developer_Appolo-Hudson Valley,0.0
"cat__Developer_Apex Solar, LLC",0.0
cat__Connection_Date_2021-09-11 00:00:00,0.0
cat__Developer_Apex Solar Power LLC,0.0
cat__Connection_Date_2021-09-08 00:00:00,0.0
"cat__Developer_Apex Roofing, LLC dba Seamless Solar",0.0
"cat__Developer_Apex Roofing, LLC",0.0
cat__Developer_Apex Roofing LLC,0.0
cat__Developer_Apex Energy Tek LLC,0.0
cat__Developer_Apco Electrical Corp,0.0
cat__Developer_Antonio Ciampa LLC,0.0
cat__Developer_Annie McQuilllan (Direct Energy Solar),0.0
"cat__Developer_Anisley Quintero (Tesla Energy Operations, Inc.)",0.0
cat__Connection_Date_2006-05-16 00:00:00,0.0
cat__Connection_Date_2006-05-15 00:00:00,0.0
cat__Connection_Date_2006-05-12 00:00:00,0.0
cat__Connection_Date_2006-05-11 00:00:00,0.0
cat__Connection_Date_2006-05-10 00:00:00,0.0
cat__Connection_Date_2006-05-08 00:00:00,0.0
cat__Connection_Date_2006-05-05 00:00:00,0.0
cat__Connection_Date_2006-05-03 00:00:00,0.0
cat__Connection_Date_2006-05-02 00:00:00,0.0
cat__Connection_Date_2006-04-26 00:00:00,0.0
cat__Connection_Date_2006-04-25 00:00:00,0.0
cat__Connection_Date_2006-04-24 00:00:00,0.0
cat__Connection_Date_2006-04-21 00:00:00,0.0
cat__Developer_Arup,0.0
cat__Developer_Arturo  Burgos,0.0
cat__Developer_Artburg Inc.,0.0
cat__Developer_Bable Advanced Technology,0.0
cat__Developer_BUILT WELL SOLAR CORP,0.0
cat__Developer_BRANDL ELECTRIC,0.0
cat__Developer_BQ Solar,0.0
"cat__Developer_BQ Energy, LLC",0.0
cat__Developer_BP Electric Corp,0.0
cat__Developer_BG Electrical,0.0
cat__Developer_BENTLEY GLOBAL ASSOCIATES,0.0
cat__Developer_Autonomous Energies LLC,0.0
cat__Developer_Austin Jarvis (Green Visions Solar),0.0
cat__Developer_Atlas Exterior,0.0
"cat__Developer_Atlantean Solar, LLC",0.0
cat__Connection_Date_2021-09-06 00:00:00,0.0
cat__Connection_Date_2006-05-19 00:00:00,0.0
cat__Connection_Date_2006-05-18 00:00:00,0.0
cat__Connection_Date_2006-05-17 00:00:00,0.0
cat__Developer_Benzo van Arnold (Renewable Rochester),0.0
cat__Developer_Benzo van Arnold (Alternative Carbon Energy System,0.0
"cat__Developer_Benjamin Rogers (PlugPV, LLC.)",0.0
cat__Developer_Benchmark Builders,0.0
"cat__Developer_Ben Sufrin (AES Distributed Energy, Inc.)",0.0
cat__Developer_Ben Smith,0.0
"cat__Developer_Ben Rogers (PlugPV, LLC.)",0.0
cat__Developer_Ben Rogers (PlugPV),0.0
cat__Developer_Ben Fusco (Ben Fusco),0.0
cat__Developer_Ben Drexe (Empire Solar Solutions),0.0
cat__Developer_Belle Beachner (Renewable Rochester),0.0
cat__Developer_Behlman,0.0
cat__Developer_Baxstar Solar LLC,0.0
cat__Developer_Barbara Morley (Squan Solar dba Sol Providers),0.0
cat__Developer_Barbara Morley (Apex Roofing LLC),0.0
cat__Developer_Bantam Solar (Cypress Creek Renewables LLC),0.0
cat__Connection_Date_2015-07-25 00:00:00,0.0
cat__Developer_Bliss Solar_ LLC.,0.0
cat__Developer_Bliss Solar_ LLC,0.0
cat__Connection_Date_2015-07-21 00:00:00,0.0
cat__Developer_Bliss Solar LLC,0.0
cat__Developer_Black & Veatch,0.0
cat__Connection_Date_2021-10-21 00:00:00,0.0
cat__Developer_Bill Edwards (Skyline Solar Inc.),0.0
